Skip    SntNumPen   UnionScore  Precision Recall    F1        Match   Alignments  Gold      
-1.0    0.3         0.0         0.1798    0.0935    0.1231    217     1207        2320      
-1.0    0.3         0.05        0.1784    0.0927    0.1220    215     1205        2320      
-1.0    0.3         0.1         0.1798    0.0935    0.1231    217     1207        2320      
-1.0    0.3         0.15        0.1805    0.0940    0.1236    218     1208        2320      
-1.0    0.3         0.2         0.1805    0.0940    0.1236    218     1208        2320      
-1.0    0.3         0.25        0.1818    0.0948    0.1246    220     1210        2320      
-1.0    0.3         0.3         0.1818    0.0948    0.1246    220     1210        2320      
-1.0    0.3         0.35        0.1850    0.0966    0.1269    224     1211        2320      
-1.0    0.3         0.4         0.1850    0.0966    0.1269    224     1211        2320      
-1.0    0.3         0.45        0.1850    0.0966    0.1269    224     1211        2320      
-1.0    0.3         0.5         0.1850    0.0966    0.1269    224     1211        2320      
-1.0    0.3         0.55        0.1850    0.0966    0.1269    224     1211        2320      
-1.0    0.3         0.6         0.1850    0.0966    0.1269    224     1211        2320      
-1.0    0.3         0.65        0.1871    0.0978    0.1285    227     1213        2320      
-1.0    0.3         0.7         0.1871    0.0978    0.1285    227     1213        2320      
-1.0    0.3         0.75        0.1856    0.0970    0.1274    225     1212        2320      
-1.0    0.3         0.8         0.1873    0.0978    0.1285    227     1212        2320      
-1.0    0.3         0.85        0.1881    0.0983    0.1291    228     1212        2320      
-1.0    0.3         0.9         0.1889    0.0987    0.1297    229     1212        2320      
-1.0    0.3         0.95        0.1889    0.0987    0.1297    229     1212        2320      
-1.0    0.3         1.0         0.1889    0.0987    0.1297    229     1212        2320      
-1.0    0.32        0.0         0.1282    0.0647    0.0860    150     1170        2320      
-1.0    0.32        0.05        0.1298    0.0655    0.0871    152     1171        2320      
-1.0    0.32        0.1         0.1298    0.0655    0.0871    152     1171        2320      
-1.0    0.32        0.15        0.1313    0.0664    0.0882    154     1173        2320      
-1.0    0.32        0.2         0.1321    0.0668    0.0887    155     1173        2320      
-1.0    0.32        0.25        0.1370    0.0694    0.0921    161     1175        2320      
-1.0    0.32        0.3         0.1378    0.0698    0.0927    162     1176        2320      
-1.0    0.32        0.35        0.1392    0.0707    0.0938    164     1178        2320      
-1.0    0.32        0.4         0.1392    0.0707    0.0938    164     1178        2320      
-1.0    0.32        0.45        0.1392    0.0707    0.0938    164     1178        2320      
-1.0    0.32        0.5         0.1392    0.0707    0.0938    164     1178        2320      
-1.0    0.32        0.55        0.1416    0.0720    0.0955    167     1179        2320      
-1.0    0.32        0.6         0.1433    0.0728    0.0966    169     1179        2320      
-1.0    0.32        0.65        0.1449    0.0737    0.0977    171     1180        2320      
-1.0    0.32        0.7         0.1449    0.0737    0.0977    171     1180        2320      
-1.0    0.32        0.75        0.1458    0.0741    0.0983    172     1180        2320      
-1.0    0.32        0.8         0.1458    0.0741    0.0983    172     1180        2320      
-1.0    0.32        0.85        0.1458    0.0741    0.0983    172     1180        2320      
-1.0    0.32        0.9         0.1458    0.0741    0.0983    172     1180        2320      
-1.0    0.32        0.95        0.1466    0.0746    0.0989    173     1180        2320      
-1.0    0.32        1.0         0.1466    0.0746    0.0989    173     1180        2320      
-1.0    0.34        0.0         0.1050    0.0522    0.0697    121     1152        2320      
-1.0    0.34        0.05        0.1050    0.0522    0.0697    121     1152        2320      
-1.0    0.34        0.1         0.1050    0.0522    0.0697    121     1152        2320      
-1.0    0.34        0.15        0.1059    0.0526    0.0703    122     1152        2320      
-1.0    0.34        0.2         0.1067    0.0530    0.0708    123     1153        2320      
-1.0    0.34        0.25        0.1066    0.0530    0.0708    123     1154        2320      
-1.0    0.34        0.3         0.1066    0.0530    0.0708    123     1154        2320      
-1.0    0.34        0.35        0.1066    0.0530    0.0708    123     1154        2320      
-1.0    0.34        0.4         0.1074    0.0534    0.0714    124     1155        2320      
